player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
796803,Haitham,Asiri,Haitham Asiri,2025,26069,haitham-asiri,Saudi Arabia,Riyadh,Saudi Arabia,2001-03-25 00:00:00,Right Winger,Attack,right,173.0,2028-06-30 00:00:00,SPORT LAND AGENCY,https://img.a.transfermarkt.technology/portrait/header/796803-1669112962.jpg?lm=1,8.0,1.0,,https://www.transfermarkt.co.uk/haitham-asiri/profil/spieler/796803,SA1,Al-Qadsiah Saudi Football Club,,
796865,Lamine,Sy,Lamine Sy,2025,290,lamine-sy,France,Les Mureaux,France,2002-08-10 00:00:00,Right-Back,Defender,right,171.0,2029-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/796865-1700668998.png?lm=1,,,,https://www.transfermarkt.co.uk/lamine-sy/profil/spieler/796865,FR1,Association de la Jeunesse auxerroise,,
796893,Vicky,Kiankaulua,Vicky Kiankaulua,2025,32113,vicky-kiankaulua,France,Ivry-sur-Seine,France,2001-08-03 00:00:00,Left Winger,Attack,right,185.0,,,https://img.a.transfermarkt.technology/portrait/header/796893-1656333240.png?lm=1,,,,https://www.transfermarkt.co.uk/vicky-kiankaulua/profil/spieler/796893,SER1,Fudbalski Klub IMT Novi Beograd,,
796895,Baptiste,Roux,Baptiste Roux,2025,3137,baptiste-roux,France,Bressuire,France,1999-11-26 00:00:00,Centre-Back,Defender,left,190.0,,MGM TALENTS,https://img.a.transfermarkt.technology/portrait/header/796895-1656330562.png?lm=1,,,,https://www.transfermarkt.co.uk/baptiste-roux/profil/spieler/796895,SER1,Fudbalski klub TSC Bačka Topola,,
796897,Sandro,Trémoulet,Sandro Trémoulet,2025,33328,sandro-tremoulet,France,Sète,Madagascar,1999-11-18 00:00:00,Centre-Back,Defender,left,191.0,2027-06-30 00:00:00,Hexagon,https://img.a.transfermarkt.technology/portrait/header/796897-1733320586.png?lm=1,9.0,0.0,,https://www.transfermarkt.co.uk/sandro-tremoulet/profil/spieler/796897,SER1,Fudbalski klub Radnik Surdulica,400000.0,600000.0
796913,Noé,Sow,Noé Sow,2025,321,noe-sow,France,Quimperlé,France,1998-12-18 00:00:00,Centre-Back,Defender,right,191.0,2028-06-30 00:00:00,Mickael Libong,https://img.a.transfermarkt.technology/portrait/header/796913-1772117425.jpg?lm=1,,,,https://www.transfermarkt.co.uk/noe-sow/profil/spieler/796913,C1,FC Sion,500000.0,600000.0
796973,Lucas,Monzón,Lucas Monzón,2025,11854,lucas-monzon,Brazil,Jaguarão,Uruguay,2001-09-29 00:00:00,Centre-Back,Defender,left,185.0,2026-06-30 00:00:00,Scoutfutbol,https://img.a.transfermarkt.technology/portrait/header/796973-1683118911.JPG?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/lucas-monzon/profil/spieler/796973,COL1,Junior FC,,
797100,Octavian,Popescu,Octavian Popescu,2025,301,octavian-popescu,Romania,Nucet,Romania,2002-12-27 00:00:00,Left Winger,Attack,right,180.0,2026-06-30 00:00:00,Becali Sport,https://img.a.transfermarkt.technology/portrait/header/797100-1753789813.png?lm=1,17.0,1.0,,https://www.transfermarkt.co.uk/octavian-popescu/profil/spieler/797100,RO1,SC Fotbal Club FCSB SA,,
797358,Tunde,Owolabi,Tunde Owolabi,2020,2999,tunde-owolabi,Belgium,Antwerpen,Belgium,1995-07-26 00:00:00,Centre-Forward,Attack,,,2023-11-30 00:00:00,izzosportmanagement,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/tunde-owolabi/profil/spieler/797358,SC1,Hamilton Academical FC,125000.0,200000.0
797414,Owen,Wolff,Owen Wolff,2025,72309,owen-wolff,United States,"Snellville, Georgia",United States,2004-12-30 00:00:00,Central Midfield,Midfield,,175.0,2030-06-30 00:00:00,THE·TEAM,https://img.a.transfermarkt.technology/portrait/header/797414-1740778873.jpg?lm=1,8.0,2.0,,https://www.transfermarkt.co.uk/owen-wolff/profil/spieler/797414,MLS1,Austin FC,,
797461,Keo,Boets,Keo Boets,2022,475,keo-boets,,,Belgium,2003-12-21 00:00:00,Goalkeeper,Goalkeeper,,189.0,,PROFI-MANAGEMENT,https://img.a.transfermarkt.technology/portrait/header/797461-1627241397.jpg?lm=1,,,,https://www.transfermarkt.co.uk/keo-boets/profil/spieler/797461,BE1,Koninklijke Sint-Truidense Voetbalvereniging,100000.0,100000.0
797560,Joel,da Silva Kiala,Joel da Silva Kiala,2022,44,joel-da-silva-kiala,Germany,Berlin,Germany,2004-01-21 00:00:00,Centre-Back,Defender,both,189.0,,ROGON U23,https://img.a.transfermarkt.technology/portrait/header/797560-1657538347.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joel-da-silva-kiala/profil/spieler/797560,L1,Hertha BSC,250000.0,250000.0
797563,Joel,Imasuen,Joel Imasuen,2023,86,joel-imasuen,United States,"Atlanta, Georgia",United States,2004-10-27 00:00:00,Centre-Forward,Attack,,193.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/797563-1723799175.png?lm=1,,,,https://www.transfermarkt.co.uk/joel-imasuen/profil/spieler/797563,L1,Sportverein Werder Bremen von 1899,100000.0,100000.0
797570,Veljko,Ilić,Veljko Ilić,2025,88,veljko-ilic,Serbia and Montenegro,Belgrade,Serbia,2003-07-21 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2029-06-30 00:00:00,Kas-Consulting d.o.o,https://img.a.transfermarkt.technology/portrait/header/797570-1667905003.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/veljko-ilic/profil/spieler/797570,PL1,Widzew Łódź Spółka Akcyjna,,
797572,Stefan,Lekovic,Stefan Lekovic,2025,2431,stefan-lekovic,Serbia and Montenegro,Belgrade,Serbia,2004-01-09 00:00:00,Centre-Back,Defender,right,192.0,2026-06-30 00:00:00,LIAN Sports Group,https://img.a.transfermarkt.technology/portrait/header/797572-1739282472.jpg?lm=1,11.0,0.0,,https://www.transfermarkt.co.uk/stefan-lekovic/profil/spieler/797572,PO1,Club Football Estrela da Amadora,2500000.0,2500000.0
797594,Timur,Abdrashitov,Timur Abdrashitov,2025,16704,timur-abdrashitov,Russia,Perm,Russia,2002-04-19 00:00:00,Right Winger,Attack,right,176.0,2027-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/797594-1610209725.png?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/timur-abdrashitov/profil/spieler/797594,RU1,FK Krasnodar,,
797623,Matteo,de Brienne,Matteo de Brienne,2025,7009,matteo-de-brienne,Canada,"Ottawa, Ontario",Canada,2002-05-22 00:00:00,Left-Back,Defender,left,170.0,2029-12-31 00:00:00,Eikon,https://img.a.transfermarkt.technology/portrait/header/797623-1714820104.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/matteo-de-brienne/profil/spieler/797623,SE1,Göteborgs Atlet- och Idrottssällskap,,
797627,Ognjen,Mrsic,Ognjen Mrsic,2024,4633,ognjen-mrsic,Yugoslavia (Republic),Zrenjanin,Serbia,1999-02-13 00:00:00,Centre-Back,Defender,right,193.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/797627-1607370204.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ognjen-mrsic/profil/spieler/797627,SER1,Fudbalski Klub Novi Pazar,,
797679,Aaron,Keto-Diyawa,Aaron Keto-Diyawa,2023,543,aaron-keto-diyawa,,,England,2003-09-11 00:00:00,Left-Back,Defender,,,2025-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/aaron-keto-diyawa/profil/spieler/797679,GB1,Wolverhampton Wanderers Football Club,200000.0,200000.0
797702,Esteban,Lozano,Esteban Lozano,2025,5662,esteban-lozano,Mexico,Puebla de Zaragoza,Mexico,2003-03-10 00:00:00,Centre-Forward,Attack,right,185.0,2026-06-30 00:00:00,PROMOFUT,https://img.a.transfermarkt.technology/portrait/header/797702-1676340579.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/esteban-lozano/profil/spieler/797702,MEX1,Club de Futbol Puebla de La Franja,,
797791,Antonio,Tikvic,Antonio Tikvic,2024,316,antonio-tikvic,Germany,Hamburg,Croatia,2004-04-21 00:00:00,Centre-Back,Defender,left,198.0,,,https://img.a.transfermarkt.technology/portrait/header/797791-1692859362.png?lm=1,9.0,0.0,,https://www.transfermarkt.co.uk/antonio-tikvic/profil/spieler/797791,A1,Grazer Athletiksport Klub 1902,700000.0,700000.0
797824,Nail,Omerovic,Nail Omerovic,2025,327,nail-omerovic,Bosnia-Herzegovina,Tuzla,Bosnia-Herzegovina,2002-10-20 00:00:00,Left Winger,Attack,right,174.0,2028-06-30 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/797824-1663438460.jpg?lm=1,5.0,1.0,,https://www.transfermarkt.co.uk/nail-omerovic/profil/spieler/797824,KR1,NK Osijek s.d.d.,,
797864,Filip,Samurovic,Filip Samurovic,2025,33328,filip-samurovic,Yugoslavia (Republic),Šabac,Serbia,2002-09-23 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/filip-samurovic/profil/spieler/797864,SER1,Fudbalski klub Radnik Surdulica,,
797867,Ibrahim,Mustapha,Ibrahim Mustapha,2025,7567,ibrahim-mustapha,Ghana,Tamale,Ghana,2000-06-18 00:00:00,Centre-Forward,Attack,right,180.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/797867-1722520429.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ibrahim-mustapha/profil/spieler/797867,SER1,Fudbalski Klub Radnički Niš,,
797945,Ruben,Alte,Ruben Alte,2025,6399,ruben-alte,Norway,Namsos,Norway,2000-02-28 00:00:00,Central Midfield,Midfield,right,177.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/797945-1711307492.jpg?lm=1,,,,https://www.transfermarkt.co.uk/ruben-alte/profil/spieler/797945,NO1,Sandefjord Fotball,,
798026,Hamza,Jaganjac,Hamza Jaganjac,2024,999,hamza-jaganjac,Bosnia-Herzegovina,Sarajevo,Bosnia-Herzegovina,2004-02-27 00:00:00,Centre-Forward,Attack,right,192.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/798026-1753808285.jpg?lm=1,6.0,1.0,,https://www.transfermarkt.co.uk/hamza-jaganjac/profil/spieler/798026,KR1,NK Istra 1961,50000.0,50000.0
798043,Tom,Rothe,Tom Rothe,2025,89,tom-rothe,Germany,Rendsburg,Germany,2004-10-29 00:00:00,Left-Back,Defender,left,193.0,,Gol International,https://img.a.transfermarkt.technology/portrait/header/798043-1755624376.jpg?lm=1,7.0,1.0,,https://www.transfermarkt.co.uk/tom-rothe/profil/spieler/798043,L1,1. Fußballclub Union Berlin,10000000.0,12000000.0
798050,Gavin,Beavers,Gavin Beavers,2025,206,gavin-beavers,United States,"Henderson, Nevada",United States,2005-04-29 00:00:00,Goalkeeper,Goalkeeper,right,196.0,2028-06-30 00:00:00,THE·TEAM,https://img.a.transfermarkt.technology/portrait/header/798050-1711315125.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/gavin-beavers/profil/spieler/798050,DK1,Brøndby Idrætsforening,400000.0,400000.0
798106,,Ruan Oliveira,Ruan Oliveira,2024,10690,ruan-oliveira,Brazil,Paraíso do Norte,Brazil,2000-03-23 00:00:00,Central Midfield,Midfield,right,176.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/798106-1753106383.png?lm=1,,,,https://www.transfermarkt.co.uk/ruan-oliveira/profil/spieler/798106,UKR1,FC Zorya Lugansk,500000.0,700000.0
798114,,Calebe,Calebe,2025,1108,calebe,Brazil,Monte Azul,Brazil,2000-04-30 00:00:00,Attacking Midfield,Midfield,left,173.0,2026-06-30 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/798114-1762367600.jpg?lm=1,,,,https://www.transfermarkt.co.uk/calebe/profil/spieler/798114,ES1,Deportivo Alavés S. A. D.,,
798158,Nikodem,Zielonka,Nikodem Zielonka,2024,428,nikodem-zielonka,Poland,Katowice,Poland,2004-08-17 00:00:00,Left Winger,Attack,,184.0,2026-06-30 00:00:00,MVP Agency,https://img.a.transfermarkt.technology/portrait/header/798158-1670771992.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/nikodem-zielonka/profil/spieler/798158,PL1,Klub Sportowy Górnik Zabrze Sportowa Spółka Akcyjna,,
798167,,Felipinho,Felipinho,2024,10492,felipinho,Brazil,Itapetinga,Brazil,1997-01-13 00:00:00,Left-Back,Defender,left,177.0,2027-12-31 00:00:00,PGB SPORTS,https://img.a.transfermarkt.technology/portrait/header/798167-1682388129.jpg?lm=1,,,,https://www.transfermarkt.co.uk/felipinho/profil/spieler/798167,BRA1,Esporte Clube Juventude,,
798248,Răzvan,Tănasă,Răzvan Tănasă,2025,29831,razvan-tanasa,Romania,Constanța,Romania,2003-04-28 00:00:00,Left Winger,Attack,right,173.0,2027-06-30 00:00:00,IG Sports Management,https://img.a.transfermarkt.technology/portrait/header/798248-1761895453.png?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/razvan-tanasa/profil/spieler/798248,RO1,F.C.V. Farul Constanța SA,,
798263,Andrei,Florescu,Andrei Florescu,2024,312,andrei-florescu,Romania,Bucharest,Romania,2002-05-30 00:00:00,Left Winger,Attack,right,176.0,,,https://img.a.transfermarkt.technology/portrait/header/798263-1732264035.png?lm=1,,,,https://www.transfermarkt.co.uk/andrei-florescu/profil/spieler/798263,RO1,SC Dinamo 1948 SA,,
798288,Savo,Susic,Savo Susic,2025,8819,savo-susic,Bosnia-Herzegovina,Banja Luka,Bosnia-Herzegovina,2005-01-27 00:00:00,Centre-Back,Defender,left,193.0,2028-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/798288-1722370255.jpg?lm=1,8.0,0.0,,https://www.transfermarkt.co.uk/savo-susic/profil/spieler/798288,SER1,Fudbalski Klub Javor Matis Ivanjica,,
798404,Alidu,Seidu,Alidu Seidu,2025,273,alidu-seidu,Ghana,Accra,Ghana,2000-06-04 00:00:00,Centre-Back,Defender,right,173.0,2029-06-30 00:00:00,BLACKSKILL,https://img.a.transfermarkt.technology/portrait/header/798404-1679507806.jpg?lm=1,23.0,1.0,,https://www.transfermarkt.co.uk/alidu-seidu/profil/spieler/798404,FR1,Stade Rennais Football Club,6000000.0,9000000.0
798507,Ángel,Zapata,Ángel Zapata,2025,13353,angel-zapata,Mexico,Saltillo,Mexico,2001-02-03 00:00:00,Defensive Midfield,Midfield,,166.0,,EL C1EL0,https://img.a.transfermarkt.technology/portrait/header/798507-1691696990.jpg?lm=1,5.0,0.0,,https://www.transfermarkt.co.uk/angel-zapata/profil/spieler/798507,MEX1,Club Tijuana Xoloitzcuintles de Caliente,,
798508,Diego,Luna,Diego Luna,2024,4941,diego-luna,Mexico,Mérida,Mexico,2001-08-07 00:00:00,Centre-Back,Defender,,178.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/diego-luna/profil/spieler/798508,MEX1,Club León Fútbol Club,,
798509,Pedro,Hernández,Pedro Hernández,2024,4941,pedro-hernandez,Mexico,Monterrey,Mexico,2000-10-31 00:00:00,Centre-Back,Defender,,175.0,,,https://img.a.transfermarkt.technology/portrait/header/798509-1672430236.jpg?lm=1,,,,https://www.transfermarkt.co.uk/pedro-hernandez/profil/spieler/798509,MEX1,Club León Fútbol Club,,
798664,Vyacheslav,Dorovskikh,Vyacheslav Dorovskikh,2024,1124,vyacheslav-dorovskikh,,,Russia,2003-09-14 00:00:00,Goalkeeper,Goalkeeper,right,197.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/798664-1753092849.png?lm=1,,,,https://www.transfermarkt.co.uk/vyacheslav-dorovskikh/profil/spieler/798664,RU1,Fakel Voronezh,225000.0,225000.0
798666,Denis,Shepilov,Denis Shepilov,2022,1124,denis-shepilov,,,Russia,2000-11-17 00:00:00,Central Midfield,Midfield,right,184.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/798666-1635772691.png?lm=1,,,,https://www.transfermarkt.co.uk/denis-shepilov/profil/spieler/798666,RU1,Fakel Voronezh,75000.0,200000.0
798687,,Antony,Antony,2025,4291,antony,Brazil,Curitiba,Brazil,2001-09-08 00:00:00,Left Winger,Attack,right,185.0,2026-12-31 00:00:00,Toninello FC,https://img.a.transfermarkt.technology/portrait/header/798687-1771714836.jpg?lm=1,,,,https://www.transfermarkt.co.uk/antony/profil/spieler/798687,MLS1,Portland Timbers,1800000.0,1800000.0
798717,William,Simba,William Simba,2020,29228,william-simba,,,Belgium,2001-03-26 00:00:00,Defensive Midfield,Midfield,right,194.0,2024-06-30 00:00:00,Agence 442,https://img.a.transfermarkt.technology/portrait/header/798717-1599334033.jpg?lm=1,,,,https://www.transfermarkt.co.uk/william-simba/profil/spieler/798717,BE1,Royal Excel Mouscron (-2022),250000.0,250000.0
798773,Felix,Lange,Felix Lange,2023,82,felix-lange,Germany,Braunschweig,Germany,2004-03-13 00:00:00,Centre-Back,Defender,right,187.0,2026-06-30 00:00:00,Players Factory,https://img.a.transfermarkt.technology/portrait/header/798773-1689865713.jpg?lm=1,,,,https://www.transfermarkt.co.uk/felix-lange/profil/spieler/798773,L1,Verein für Leibesübungen Wolfsburg,75000.0,100000.0
798819,Jesper,Grundt,Jesper Grundt,2025,1293,jesper-grundt,Norway,Skotterud,Norway,2002-10-20 00:00:00,Central Midfield,Midfield,right,178.0,2029-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jesper-grundt/profil/spieler/798819,NO1,Tromsø Idrettslag,,
798894,Maxime,Wackers,Maxime Wackers,2022,1158,maxime-wackers,,Villeneuve-d'Ascq,,1998-01-01 00:00:00,Centre-Back,Defender,right,184.0,,USM GROUP ,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/maxime-wackers/profil/spieler/798894,FR1,Football Club Lorient-Bretagne Sud,150000.0,150000.0
798925,Fodé,Doucouré,Fodé Doucouré,2025,738,fode-doucoure,Mali,Bamako,Mali,2001-02-03 00:00:00,Right-Back,Defender,right,172.0,2027-06-30 00:00:00,BLACKSKILL,https://img.a.transfermarkt.technology/portrait/header/798925-1669326794.jpg?lm=1,9.0,0.0,,https://www.transfermarkt.co.uk/fode-doucoure/profil/spieler/798925,FR1,Le Havre Athletic Club,500000.0,700000.0
798927,N'Dri,Koffi,N'Dri Koffi,2022,2995,ndri-koffi,Cote d'Ivoire,Abidjan,Cote d'Ivoire,2002-03-09 00:00:00,Centre-Forward,Attack,right,187.0,2024-06-30 00:00:00,TTMA,https://img.a.transfermarkt.technology/portrait/header/798927-1639673800.png?lm=1,,,,https://www.transfermarkt.co.uk/ndri-koffi/profil/spieler/798927,PO1,FC Paços de Ferreira,800000.0,1200000.0
798929,Gvidas,Gineitis,Gvidas Gineitis,2025,416,gvidas-gineitis,Lithuania,Mažeikiai,Lithuania,2004-04-15 00:00:00,Central Midfield,Midfield,left,191.0,2029-06-30 00:00:00,GlobalGroup11,https://img.a.transfermarkt.technology/portrait/header/798929-1730125690.jpg?lm=1,30.0,5.0,,https://www.transfermarkt.co.uk/gvidas-gineitis/profil/spieler/798929,IT1,Torino Calcio,5500000.0,6000000.0
798955,Balsa,Toskovic,Balsa Toskovic,2024,11194,balsa-toskovic,Serbia and Montenegro,Podgorica,Montenegro,2003-04-10 00:00:00,Centre-Forward,Attack,right,183.0,2027-06-01 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/798955-1630516741.jpg?lm=1,12.0,1.0,,https://www.transfermarkt.co.uk/balsa-toskovic/profil/spieler/798955,KR1,NK Lokomotiva Zagreb,,
798972,Issouf,Macalou,Issouf Macalou,2025,6429,issouf-macalou,Cote d'Ivoire,Abidjan,Cote d'Ivoire,1998-12-27 00:00:00,Right Winger,Attack,left,187.0,2028-06-30 00:00:00,BTFM,https://img.a.transfermarkt.technology/portrait/header/798972-1744622784.png?lm=1,,,,https://www.transfermarkt.co.uk/issouf-macalou/profil/spieler/798972,RO1,Asociația Sportivă Fotbal Club Universitatea Cluj,,
799091,Kirill,Moiseev,Kirill Moiseev,2023,1083,kirill-moiseev,Russia,"Oktyabrskiy, Vladimir Region",Russia,2004-05-28 00:00:00,Right Winger,Attack,right,178.0,2025-06-30 00:00:00,InFootball,https://img.a.transfermarkt.technology/portrait/header/799091-1615142373.png?lm=1,,,,https://www.transfermarkt.co.uk/kirill-moiseev/profil/spieler/799091,RU1,FK Rostov,125000.0,125000.0
799095,Vadim,Ulyanov,Vadim Ulyanov,2025,3725,vadim-ulyanov,,,Russia,2001-10-07 00:00:00,Goalkeeper,Goalkeeper,right,187.0,2028-06-30 00:00:00,Ultimate Sports,https://img.a.transfermarkt.technology/portrait/header/799095-1754768420.png?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/vadim-ulyanov/profil/spieler/799095,RU1,RFK Akhmat Grozny,750000.0,750000.0
799506,Colby,Quiñónes,Colby Quiñónes,2025,515,colby-quinones,United States,"Bedford, New Hampshire",Puerto Rico,2003-04-14 00:00:00,Right-Back,Defender,right,170.0,,Octagon,https://img.a.transfermarkt.technology/portrait/header/799506-1750362170.jpg?lm=1,11.0,0.0,17759.0,https://www.transfermarkt.co.uk/colby-quinones/profil/spieler/799506,,,,
799554,Jakob,Vadstrup,Jakob Vadstrup,2020,369,jakob-vadstrup,,,Denmark,2003-07-30 00:00:00,Centre-Back,Defender,left,188.0,2024-06-30 00:00:00,CG sportsmanagement ,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/jakob-vadstrup/profil/spieler/799554,DK1,Lyngby Boldklub,200000.0,200000.0
799565,Joachim,Nielsen,Joachim Nielsen,2020,2414,joachim-nielsen,,,Denmark,2003-09-17 00:00:00,Centre-Forward,Attack,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,,https://www.transfermarkt.co.uk/joachim-nielsen/profil/spieler/799565,DK1,AC Horsens,25000.0,25000.0
799594,Gonzalo,Pérez,Gonzalo Pérez,2025,333,gonzalo-perez,Uruguay,Montevideo,Uruguay,2001-01-04 00:00:00,Centre-Back,Defender,right,184.0,2028-12-31 00:00:00,UruFutbol,https://img.a.transfermarkt.technology/portrait/header/799594-1721933872.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/gonzalo-perez/profil/spieler/799594,ARG1,Club Atlético Lanús,,
